anio_enfr,prov_nombre,grupo_edad_quin,sexo,n_defun_tri,mean_defun_tri,esp_vida,AVP
2018,Chubut,30 a 34,Femenino,0,0,50.71508748453657,0
2018,Chubut,35 a 39,Masculino,1,0.3333333333333333,40.649509570707714,13.549836523569237
2018,Chubut,35 a 39,Femenino,0,0,45.89630877119981,0
2018,Chubut,40 a 44,Masculino,1,0.3333333333333333,36.01442579949483,12.004808599831609
2018,Chubut,40 a 44,Femenino,3,1,41.140997801826884,41.140997801826884
2018,Chubut,45 a 49,Masculino,8,2.6666666666666665,31.426428576026836,83.80380953607155
2018,Chubut,45 a 49,Femenino,3,1,36.44056422743235,36.44056422743235
2018,Chubut,50 a 54,Masculino,10,3.3333333333333335,26.993205867479585,89.97735289159861
2018,Chubut,50 a 54,Femenino,4,1.3333333333333333,31.849647363574803,42.4661964847664
2018,Chubut,55 a 59,Masculino,15,5,22.76581335691569,113.82906678457844
2018,Chubut,55 a 59,Femenino,2,0.6666666666666666,27.36954671297114,18.246364475314092
2018,Chubut,60 a 64,Masculino,14,4.666666666666667,18.842402208355736,87.9312103056601
2018,Chubut,60 a 64,Femenino,6,2,23.081486008232023,46.162972016464046
2018,Chubut,65 a 69,Masculino,28,9.333333333333334,15.272104856236956,142.53964532487825
2018,Chubut,65 a 69,Femenino,14,4.666666666666667,19.041912627332664,88.86225892755243
2018,Chubut,70 a 74,Masculino,14,4.666666666666667,12.076120972884306,56.355231206793434
2018,Chubut,70 a 74,Femenino,20,6.666666666666667,15.220524971165217,101.47016647443478
2018,Chubut,75 a 79,Masculino,29,9.666666666666666,9.298225920446056,89.88285056431187
2018,Chubut,75 a 79,Femenino,23,7.666666666666667,11.714380262171206,89.81024867664591
2018,Chubut,80 y más,Masculino,46,15.333333333333334,5.992080760900239,91.87857166713701
2018,Chubut,80 y más,Femenino,54,18,7.2709457701241185,130.87702386223413
2018,Ciudad de Buenos Aires,15 a 19,Masculino,0,0,59.40089991717423,0
2018,Ciudad de Buenos Aires,15 a 19,Femenino,0,0,65.27387185108115,0
2018,Ciudad de Buenos Aires,20 a 24,Masculino,0,0,54.65657238289693,0
2018,Ciudad de Buenos Aires,20 a 24,Femenino,2,0.6666666666666666,60.40297393774405,40.26864929182936
2018,Ciudad de Buenos Aires,25 a 29,Masculino,4,1.3333333333333333,50.01971590153033,66.69295453537377
2018,Ciudad de Buenos Aires,25 a 29,Femenino,1,0.3333333333333333,55.56145953057201,18.52048651019067
2018,Ciudad de Buenos Aires,30 a 34,Masculino,1,0.3333333333333333,45.338650136635565,15.112883378878522
2018,Ciudad de Buenos Aires,30 a 34,Femenino,1,0.3333333333333333,50.71508748453657,16.90502916151219
2018,Ciudad de Buenos Aires,35 a 39,Masculino,5,1.6666666666666667,40.649509570707714,67.74918261784619
2018,Ciudad de Buenos Aires,35 a 39,Femenino,2,0.6666666666666666,45.89630877119981,30.597539180799874
2018,Ciudad de Buenos Aires,40 a 44,Masculino,4,1.3333333333333333,36.01442579949483,48.019234399326436
2018,Ciudad de Buenos Aires,40 a 44,Femenino,6,2,41.140997801826884,82.28199560365377
2018,Ciudad de Buenos Aires,45 a 49,Masculino,8,2.6666666666666665,31.426428576026836,83.80380953607155
2018,Ciudad de Buenos Aires,45 a 49,Femenino,6,2,36.44056422743235,72.8811284548647
2018,Ciudad de Buenos Aires,50 a 54,Masculino,16,5.333333333333333,26.993205867479585,143.96376462655778
2018,Ciudad de Buenos Aires,50 a 54,Femenino,5,1.6666666666666667,31.849647363574803,53.08274560595801
2018,Ciudad de Buenos Aires,55 a 59,Masculino,35,11.666666666666666,22.76581335691569,265.601155830683
2018,Ciudad de Buenos Aires,55 a 59,Femenino,16,5.333333333333333,27.36954671297114,145.97091580251274
2018,Ciudad de Buenos Aires,60 a 64,Masculino,56,18.666666666666668,18.842402208355736,351.7248412226404
2018,Ciudad de Buenos Aires,60 a 64,Femenino,17,5.666666666666667,23.081486008232023,130.79508737998148
2018,Ciudad de Buenos Aires,65 a 69,Masculino,58,19.333333333333332,15.272104856236956,295.2606938872478
2018,Ciudad de Buenos Aires,65 a 69,Femenino,26,8.666666666666666,19.041912627332664,165.0299094368831
2018,Ciudad de Buenos Aires,70 a 74,Masculino,78,26,12.076120972884306,313.97914529499195
2018,Ciudad de Buenos Aires,70 a 74,Femenino,47,15.666666666666666,15.220524971165217,238.45489121492173
2018,Ciudad de Buenos Aires,75 a 79,Masculino,63,21,9.298225920446056,195.26274432936717
2018,Ciudad de Buenos Aires,75 a 79,Femenino,46,15.333333333333334,11.714380262171206,179.62049735329182
2018,Ciudad de Buenos Aires,80 y más,Masculino,165,55,5.992080760900239,329.5644418495132
2018,Ciudad de Buenos Aires,80 y más,Femenino,245,81.66666666666667,7.2709457701241185,593.7939045601364
2018,Corrientes,15 a 19,Masculino,2,0.6666666666666666,59.40089991717423,39.600599944782815
2018,Corrientes,15 a 19,Femenino,1,0.3333333333333333,65.27387185108115,21.757957283693717
2018,Corrientes,20 a 24,Masculino,0,0,54.65657238289693,0
2018,Corrientes,20 a 24,Femenino,0,0,60.40297393774405,0
2018,Corrientes,25 a 29,Masculino,0,0,50.01971590153033,0
2018,Corrientes,25 a 29,Femenino,2,0.6666666666666666,55.56145953057201,37.04097302038134
2018,Corrientes,30 a 34,Masculino,1,0.3333333333333333,45.338650136635565,15.112883378878522
2018,Corrientes,30 a 34,Femenino,2,0.6666666666666666,50.71508748453657,33.81005832302438
2018,Corrientes,35 a 39,Masculino,2,0.6666666666666666,40.649509570707714,27.099673047138474
2018,Corrientes,35 a 39,Femenino,1,0.3333333333333333,45.89630877119981,15.298769590399937
2018,Corrientes,40 a 44,Masculino,5,1.6666666666666667,36.01442579949483,60.024042999158056
2018,Corrientes,40 a 44,Femenino,6,2,41.140997801826884,82.28199560365377
2018,Corrientes,45 a 49,Masculino,10,3.3333333333333335,31.426428576026836,104.75476192008946
2018,Corrientes,45 a 49,Femenino,11,3.6666666666666665,36.44056422743235,133.61540216725194
2018,Corrientes,50 a 54,Masculino,25,8.333333333333334,26.993205867479585,224.94338222899657
2018,Corrientes,50 a 54,Femenino,19,6.333333333333333,31.849647363574803,201.7144333026404
2018,Corrientes,55 a 59,Masculino,36,12,22.76581335691569,273.1897602829883
2018,Corrientes,55 a 59,Femenino,27,9,27.36954671297114,246.32592041674025
2018,Corrientes,60 a 64,Masculino,50,16.666666666666668,18.842402208355736,314.04003680592893
2018,Corrientes,60 a 64,Femenino,56,18.666666666666668,23.081486008232023,430.8544054869978
2018,Corrientes,65 a 69,Masculino,102,34,15.272104856236956,519.2515651120565
2018,Corrientes,65 a 69,Femenino,47,15.666666666666666,19.041912627332664,298.3232978282117
2018,Corrientes,70 a 74,Masculino,76,25.333333333333332,12.076120972884306,305.92839797973573
2018,Corrientes,70 a 74,Femenino,71,23.666666666666668,15.220524971165217,360.2190909842435
2018,Corrientes,75 a 79,Masculino,72,24,9.298225920446056,223.15742209070532
2018,Corrientes,75 a 79,Femenino,72,24,11.714380262171206,281.14512629210896
2018,Corrientes,80 y más,Masculino,68,22.666666666666668,5.992080760900239,135.8204972470721
2018,Corrientes,80 y más,Femenino,155,51.666666666666664,7.2709457701241185,375.6655314564128
2018,Córdoba,15 a 19,Masculino,1,0.3333333333333333,59.40089991717423,19.800299972391407
2018,Córdoba,15 a 19,Femenino,1,0.3333333333333333,65.27387185108115,21.757957283693717
2018,Córdoba,20 a 24,Masculino,2,0.6666666666666666,54.65657238289693,36.43771492193129
2018,Córdoba,20 a 24,Femenino,1,0.3333333333333333,60.40297393774405,20.13432464591468
2018,Córdoba,25 a 29,Masculino,5,1.6666666666666667,50.01971590153033,83.36619316921723
2018,Córdoba,25 a 29,Femenino,5,1.6666666666666667,55.56145953057201,92.60243255095335
2018,Córdoba,30 a 34,Masculino,10,3.3333333333333335,45.338650136635565,151.12883378878522
2018,Córdoba,30 a 34,Femenino,5,1.6666666666666667,50.71508748453657,84.52514580756095
2018,Córdoba,35 a 39,Masculino,17,5.666666666666667,40.649509570707714,230.34722090067706
2018,Córdoba,35 a 39,Femenino,3,1,45.89630877119981,45.89630877119981
2018,Córdoba,40 a 44,Masculino,22,7.333333333333333,36.01442579949483,264.1057891962954
2018,Córdoba,40 a 44,Femenino,17,5.666666666666667,41.140997801826884,233.13232087701903
2018,Córdoba,45 a 49,Masculino,40,13.333333333333334,31.426428576026836,419.01904768035786
2018,Córdoba,45 a 49,Femenino,31,10.333333333333334,36.44056422743235,376.55249701680094
2018,Córdoba,50 a 54,Masculino,55,18.333333333333332,26.993205867479585,494.87544090379237
2018,Córdoba,50 a 54,Femenino,42,14,31.849647363574803,445.89506309004724
2018,Córdoba,55 a 59,Masculino,116,38.666666666666664,22.76581335691569,880.2781164674066
2018,Córdoba,55 a 59,Femenino,52,17.333333333333332,27.36954671297114,474.40547635816637
2018,Córdoba,60 a 64,Masculino,163,54.333333333333336,18.842402208355736,1023.7705199873284
2018,Córdoba,60 a 64,Femenino,82,27.333333333333332,23.081486008232023,630.8939508916752
2018,Córdoba,65 a 69,Masculino,226,75.33333333333333,15.272104856236956,1150.4985658365172
2018,Córdoba,65 a 69,Femenino,140,46.666666666666664,19.041912627332664,888.6225892755243
2018,Córdoba,70 a 74,Masculino,274,91.33333333333333,12.076120972884306,1102.9523821900998
2018,Córdoba,70 a 74,Femenino,171,57,15.220524971165217,867.5699233564173
2018,Córdoba,75 a 79,Masculino,289,96.33333333333333,9.298225920446056,895.72909700297
2018,Córdoba,75 a 79,Femenino,197,65.66666666666667,11.714380262171206,769.2443038825759
2018,Córdoba,80 y más,Masculino,398,132.66666666666666,5.992080760900239,794.9493809460984
2018,Córdoba,80 y más,Femenino,609,203,7.2709457701241185,1476.001991335196
2018,Entre Ríos,15 a 19,Masculino,1,0.3333333333333333,59.40089991717423,19.800299972391407
2018,Entre Ríos,15 a 19,Femenino,0,0,65.27387185108115,0
2018,Entre Ríos,20 a 24,Masculino,0,0,54.65657238289693,0
2018,Entre Ríos,20 a 24,Femenino,0,0,60.40297393774405,0
2018,Entre Ríos,25 a 29,Masculino,1,0.3333333333333333,50.01971590153033,16.673238633843443
2018,Entre Ríos,25 a 29,Femenino,3,1,55.56145953057201,55.56145953057201
2018,Entre Ríos,30 a 34,Masculino,0,0,45.338650136635565,0
2018,Entre Ríos,30 a 34,Femenino,1,0.3333333333333333,50.71508748453657,16.90502916151219
2018,Entre Ríos,35 a 39,Masculino,1,0.3333333333333333,40.649509570707714,13.549836523569237
2018,Entre Ríos,35 a 39,Femenino,1,0.3333333333333333,45.89630877119981,15.298769590399937
2018,Entre Ríos,40 a 44,Masculino,4,1.3333333333333333,36.01442579949483,48.019234399326436
2018,Entre Ríos,40 a 44,Femenino,11,3.6666666666666665,41.140997801826884,150.85032527336523
2018,Entre Ríos,45 a 49,Masculino,11,3.6666666666666665,31.426428576026836,115.23023811209839
2018,Entre Ríos,45 a 49,Femenino,6,2,36.44056422743235,72.8811284548647
2018,Entre Ríos,50 a 54,Masculino,17,5.666666666666667,26.993205867479585,152.96149991571767
2018,Entre Ríos,50 a 54,Femenino,13,4.333333333333333,31.849647363574803,138.0151385754908
2018,Entre Ríos,55 a 59,Masculino,20,6.666666666666667,22.76581335691569,151.7720890461046
2018,Entre Ríos,55 a 59,Femenino,21,7,27.36954671297114,191.586826990798
2018,Entre Ríos,60 a 64,Masculino,68,22.666666666666668,18.842402208355736,427.09445005606335
2018,Entre Ríos,60 a 64,Femenino,37,12.333333333333334,23.081486008232023,284.67166076819495
2018,Entre Ríos,65 a 69,Masculino,97,32.333333333333336,15.272104856236956,493.7980570183283
2018,Entre Ríos,65 a 69,Femenino,54,18,19.041912627332664,342.75442729198795
2018,Entre Ríos,70 a 74,Masculino,83,27.666666666666668,12.076120972884306,334.1060135831325
2018,Entre Ríos,70 a 74,Femenino,59,19.666666666666668,15.220524971165217,299.33699109958263
2018,Entre Ríos,75 a 79,Masculino,90,30,9.298225920446056,278.9467776133817
2018,Entre Ríos,75 a 79,Femenino,67,22.333333333333332,11.714380262171206,261.62115918849025
2018,Entre Ríos,80 y más,Masculino,96,32,5.992080760900239,191.74658434880766
2018,Entre Ríos,80 y más,Femenino,164,54.666666666666664,7.2709457701241185,397.47836876678514
2018,Formosa,15 a 19,Masculino,0,0,59.40089991717423,0
2018,Formosa,15 a 19,Femenino,1,0.3333333333333333,65.27387185108115,21.757957283693717
2018,Formosa,20 a 24,Masculino,0,0,54.65657238289693,0
2018,Formosa,20 a 24,Femenino,1,0.3333333333333333,60.40297393774405,20.13432464591468
2018,Formosa,25 a 29,Masculino,0,0,50.01971590153033,0
2018,Formosa,25 a 29,Femenino,5,1.6666666666666667,55.56145953057201,92.60243255095335
2018,Formosa,30 a 34,Masculino,6,2,45.338650136635565,90.67730027327113
2018,Formosa,30 a 34,Femenino,2,0.6666666666666666,50.71508748453657,33.81005832302438
2018,Formosa,35 a 39,Masculino,5,1.6666666666666667,40.649509570707714,67.74918261784619
2018,Formosa,35 a 39,Femenino,2,0.6666666666666666,45.89630877119981,30.597539180799874
2018,Formosa,40 a 44,Masculino,8,2.6666666666666665,36.01442579949483,96.03846879865287
2018,Formosa,40 a 44,Femenino,8,2.6666666666666665,41.140997801826884,109.70932747153836
2018,Formosa,45 a 49,Masculino,23,7.666666666666667,31.426428576026836,240.93595241620577
2018,Formosa,45 a 49,Femenino,11,3.6666666666666665,36.44056422743235,133.61540216725194
2018,Formosa,50 a 54,Masculino,32,10.666666666666666,26.993205867479585,287.92752925311555
2018,Formosa,50 a 54,Femenino,21,7,31.849647363574803,222.94753154502362
2018,Formosa,55 a 59,Masculino,37,12.333333333333334,22.76581335691569,280.7783647352935
2018,Formosa,55 a 59,Femenino,21,7,27.36954671297114,191.586826990798
2018,Formosa,60 a 64,Masculino,68,22.666666666666668,18.842402208355736,427.09445005606335
2018,Formosa,60 a 64,Femenino,55,18.333333333333332,23.081486008232023,423.16057681758707
2018,Formosa,65 a 69,Masculino,63,21,15.272104856236956,320.71420198097604
2018,Formosa,65 a 69,Femenino,54,18,19.041912627332664,342.75442729198795
2018,Formosa,70 a 74,Masculino,62,20.666666666666668,12.076120972884306,249.57316677294233
2018,Formosa,70 a 74,Femenino,60,20,15.220524971165217,304.4104994233043
2018,Formosa,75 a 79,Masculino,54,18,9.298225920446056,167.368066568029
2018,Formosa,75 a 79,Femenino,47,15.666666666666666,11.714380262171206,183.52529077401556
2018,Formosa,80 y más,Masculino,60,20,5.992080760900239,119.84161521800479
2018,Formosa,80 y más,Femenino,90,30,7.2709457701241185,218.12837310372356
2018,Jujuy,15 a 19,Masculino,0,0,59.40089991717423,0
2018,Jujuy,15 a 19,Femenino,0,0,65.27387185108115,0
2018,Jujuy,20 a 24,Masculino,0,0,54.65657238289693,0
2018,Jujuy,20 a 24,Femenino,0,0,60.40297393774405,0
2018,Jujuy,25 a 29,Masculino,0,0,50.01971590153033,0
2018,Jujuy,25 a 29,Femenino,1,0.3333333333333333,55.56145953057201,18.52048651019067
2018,Jujuy,30 a 34,Masculino,3,1,45.338650136635565,45.338650136635565
2018,Jujuy,30 a 34,Femenino,0,0,50.71508748453657,0
2018,Jujuy,35 a 39,Masculino,0,0,40.649509570707714,0
2018,Jujuy,35 a 39,Femenino,1,0.3333333333333333,45.89630877119981,15.298769590399937
2018,Jujuy,40 a 44,Masculino,4,1.3333333333333333,36.01442579949483,48.019234399326436
2018,Jujuy,40 a 44,Femenino,1,0.3333333333333333,41.140997801826884,13.713665933942295
2018,Jujuy,45 a 49,Masculino,6,2,31.426428576026836,62.85285715205367
2018,Jujuy,45 a 49,Femenino,1,0.3333333333333333,36.44056422743235,12.146854742477448
2018,Jujuy,50 a 54,Masculino,14,4.666666666666667,26.993205867479585,125.96829404823806
2018,Jujuy,50 a 54,Femenino,4,1.3333333333333333,31.849647363574803,42.4661964847664
2018,Jujuy,55 a 59,Masculino,17,5.666666666666667,22.76581335691569,129.00627568918893
2018,Jujuy,55 a 59,Femenino,10,3.3333333333333335,27.36954671297114,91.23182237657046
2018,Jujuy,60 a 64,Masculino,19,6.333333333333333,18.842402208355736,119.335213986253
2018,Jujuy,60 a 64,Femenino,19,6.333333333333333,23.081486008232023,146.1827447188028
2018,Jujuy,65 a 69,Masculino,31,10.333333333333334,15.272104856236956,157.81175018111523
2018,Jujuy,65 a 69,Femenino,17,5.666666666666667,19.041912627332664,107.9041715548851
2018,Jujuy,70 a 74,Masculino,21,7,12.076120972884306,84.53284681019014
2018,Jujuy,70 a 74,Femenino,30,10,15.220524971165217,152.20524971165216
2018,Jujuy,75 a 79,Masculino,25,8.333333333333334,9.298225920446056,77.48521600371714
2018,Jujuy,75 a 79,Femenino,22,7.333333333333333,11.714380262171206,85.90545525592218
2018,Jujuy,80 y más,Masculino,27,9,5.992080760900239,53.92872684810215
2018,Jujuy,80 y más,Femenino,48,16,7.2709457701241185,116.3351323219859
2018,La Pampa,15 a 19,Masculino,0,0,59.40089991717423,0
2018,La Pampa,15 a 19,Femenino,0,0,65.27387185108115,0
2018,La Pampa,20 a 24,Masculino,0,0,54.65657238289693,0
2018,La Pampa,20 a 24,Femenino,0,0,60.40297393774405,0
2018,La Pampa,25 a 29,Masculino,0,0,50.01971590153033,0
2018,La Pampa,25 a 29,Femenino,0,0,55.56145953057201,0
2018,La Pampa,30 a 34,Masculino,2,0.6666666666666666,45.338650136635565,30.225766757757043
2018,La Pampa,30 a 34,Femenino,0,0,50.71508748453657,0
2018,La Pampa,35 a 39,Masculino,0,0,40.649509570707714,0
2018,La Pampa,35 a 39,Femenino,0,0,45.89630877119981,0
2018,La Pampa,40 a 44,Masculino,0,0,36.01442579949483,0
2018,La Pampa,40 a 44,Femenino,1,0.3333333333333333,41.140997801826884,13.713665933942295
2018,La Pampa,45 a 49,Masculino,2,0.6666666666666666,31.426428576026836,20.95095238401789
2018,La Pampa,45 a 49,Femenino,3,1,36.44056422743235,36.44056422743235
2018,La Pampa,50 a 54,Masculino,3,1,26.993205867479585,26.993205867479585
2018,La Pampa,50 a 54,Femenino,2,0.6666666666666666,31.849647363574803,21.2330982423832
2018,La Pampa,55 a 59,Masculino,6,2,22.76581335691569,45.53162671383138
2018,La Pampa,55 a 59,Femenino,2,0.6666666666666666,27.36954671297114,18.246364475314092
2018,La Pampa,60 a 64,Masculino,8,2.6666666666666665,18.842402208355736,50.24640588894863
2018,La Pampa,60 a 64,Femenino,5,1.6666666666666667,23.081486008232023,38.469143347053375
2018,La Pampa,65 a 69,Masculino,11,3.6666666666666665,15.272104856236956,55.99771780620217
2018,La Pampa,65 a 69,Femenino,7,2.3333333333333335,19.041912627332664,44.431129463776216
2018,La Pampa,70 a 74,Masculino,20,6.666666666666667,12.076120972884306,80.50747315256204
2018,La Pampa,70 a 74,Femenino,7,2.3333333333333335,15.220524971165217,35.51455826605218
2018,La Pampa,75 a 79,Masculino,15,5,9.298225920446056,46.49112960223028
2018,La Pampa,75 a 79,Femenino,20,6.666666666666667,11.714380262171206,78.09586841447471
2018,La Pampa,80 y más,Masculino,32,10.666666666666666,5.992080760900239,63.915528116269215
2018,La Pampa,80 y más,Femenino,40,13.333333333333334,7.2709457701241185,96.94594360165492
2018,La Rioja,15 a 19,Masculino,0,0,59.40089991717423,0
2018,La Rioja,15 a 19,Femenino,1,0.3333333333333333,65.27387185108115,21.757957283693717
2018,La Rioja,20 a 24,Masculino,0,0,54.65657238289693,0
2018,La Rioja,20 a 24,Femenino,0,0,60.40297393774405,0
2018,La Rioja,25 a 29,Masculino,0,0,50.01971590153033,0
2018,La Rioja,25 a 29,Femenino,1,0.3333333333333333,55.56145953057201,18.52048651019067
2018,La Rioja,30 a 34,Masculino,0,0,45.338650136635565,0
2018,La Rioja,30 a 34,Femenino,2,0.6666666666666666,50.71508748453657,33.81005832302438
2018,La Rioja,35 a 39,Masculino,2,0.6666666666666666,40.649509570707714,27.099673047138474
2018,La Rioja,35 a 39,Femenino,1,0.3333333333333333,45.89630877119981,15.298769590399937
2018,La Rioja,40 a 44,Masculino,6,2,36.01442579949483,72.02885159898966
2018,La Rioja,40 a 44,Femenino,1,0.3333333333333333,41.140997801826884,13.713665933942295
2018,La Rioja,45 a 49,Masculino,6,2,31.426428576026836,62.85285715205367
2018,La Rioja,45 a 49,Femenino,3,1,36.44056422743235,36.44056422743235
2018,La Rioja,50 a 54,Masculino,19,6.333333333333333,26.993205867479585,170.95697049403736
2018,La Rioja,50 a 54,Femenino,6,2,31.849647363574803,63.699294727149606
2018,La Rioja,55 a 59,Masculino,21,7,22.76581335691569,159.36069349840983
2018,La Rioja,55 a 59,Femenino,15,5,27.36954671297114,136.8477335648557
2018,La Rioja,60 a 64,Masculino,28,9.333333333333334,18.842402208355736,175.8624206113202
2018,La Rioja,60 a 64,Femenino,8,2.6666666666666665,23.081486008232023,61.550629355285395
2018,La Rioja,65 a 69,Masculino,35,11.666666666666666,15.272104856236956,178.17455665609782
2018,La Rioja,65 a 69,Femenino,17,5.666666666666667,19.041912627332664,107.9041715548851
2018,La Rioja,70 a 74,Masculino,34,11.333333333333334,12.076120972884306,136.86270435935546
2018,La Rioja,70 a 74,Femenino,23,7.666666666666667,15.220524971165217,116.6906914456
2018,La Rioja,75 a 79,Masculino,21,7,9.298225920446056,65.08758144312239
2018,La Rioja,75 a 79,Femenino,21,7,11.714380262171206,82.00066183519844
2018,La Rioja,80 y más,Masculino,32,10.666666666666666,5.992080760900239,63.915528116269215
2018,La Rioja,80 y más,Femenino,50,16.666666666666668,7.2709457701241185,121.18242950206864
2018,Mendoza,15 a 19,Masculino,0,0,59.40089991717423,0
2018,Mendoza,15 a 19,Femenino,0,0,65.27387185108115,0
2018,Mendoza,20 a 24,Masculino,0,0,54.65657238289693,0
2018,Mendoza,20 a 24,Femenino,1,0.3333333333333333,60.40297393774405,20.13432464591468
2018,Mendoza,25 a 29,Masculino,2,0.6666666666666666,50.01971590153033,33.346477267686886
2018,Mendoza,25 a 29,Femenino,4,1.3333333333333333,55.56145953057201,74.08194604076267
2018,Mendoza,30 a 34,Masculino,3,1,45.338650136635565,45.338650136635565
2018,Mendoza,30 a 34,Femenino,3,1,50.71508748453657,50.71508748453657
2018,Mendoza,35 a 39,Masculino,7,2.3333333333333335,40.649509570707714,94.84885566498467
2018,Mendoza,35 a 39,Femenino,3,1,45.89630877119981,45.89630877119981
2018,Mendoza,40 a 44,Masculino,15,5,36.01442579949483,180.07212899747415
2018,Mendoza,40 a 44,Femenino,4,1.3333333333333333,41.140997801826884,54.85466373576918
2018,Mendoza,45 a 49,Masculino,18,6,31.426428576026836,188.55857145616102
2018,Mendoza,45 a 49,Femenino,9,3,36.44056422743235,109.32169268229704
2018,Mendoza,50 a 54,Masculino,20,6.666666666666667,26.993205867479585,179.95470578319723
2018,Mendoza,50 a 54,Femenino,18,6,31.849647363574803,191.09788418144882
2018,Mendoza,55 a 59,Masculino,47,15.666666666666666,22.76581335691569,356.6644092583458
2018,Mendoza,55 a 59,Femenino,33,11,27.36954671297114,301.06501384268256
2018,Mendoza,60 a 64,Masculino,83,27.666666666666668,18.842402208355736,521.3064610978421
2018,Mendoza,60 a 64,Femenino,68,22.666666666666668,23.081486008232023,523.1803495199259
2018,Mendoza,65 a 69,Masculino,131,43.666666666666664,15.272104856236956,666.8819120556803
2018,Mendoza,65 a 69,Femenino,94,31.333333333333332,19.041912627332664,596.6465956564234
2018,Mendoza,70 a 74,Masculino,136,45.333333333333336,12.076120972884306,547.4508174374218
2018,Mendoza,70 a 74,Femenino,122,40.666666666666664,15.220524971165217,618.9680154940521
2018,Mendoza,75 a 79,Masculino,151,50.333333333333336,9.298225920446056,468.0107046624515
2018,Mendoza,75 a 79,Femenino,123,41,11.714380262171206,480.28959074901945
2018,Mendoza,80 y más,Masculino,257,85.66666666666667,5.992080760900239,513.3215851837872
2018,Mendoza,80 y más,Femenino,362,120.66666666666667,7.2709457701241185,877.360789594977
2018,Misiones,15 a 19,Masculino,0,0,59.40089991717423,0
2018,Misiones,15 a 19,Femenino,0,0,65.27387185108115,0
2018,Misiones,20 a 24,Masculino,0,0,54.65657238289693,0
2018,Misiones,20 a 24,Femenino,2,0.6666666666666666,60.40297393774405,40.26864929182936
2018,Misiones,25 a 29,Masculino,3,1,50.01971590153033,50.01971590153033
2018,Misiones,25 a 29,Femenino,3,1,55.56145953057201,55.56145953057201
2018,Misiones,30 a 34,Masculino,1,0.3333333333333333,45.338650136635565,15.112883378878522
2018,Misiones,30 a 34,Femenino,3,1,50.71508748453657,50.71508748453657
2018,Misiones,35 a 39,Masculino,4,1.3333333333333333,40.649509570707714,54.19934609427695
2018,Misiones,35 a 39,Femenino,4,1.3333333333333333,45.89630877119981,61.19507836159975
2018,Misiones,40 a 44,Masculino,9,3,36.01442579949483,108.04327739848449
2018,Misiones,40 a 44,Femenino,4,1.3333333333333333,41.140997801826884,54.85466373576918
2018,Misiones,45 a 49,Masculino,17,5.666666666666667,31.426428576026836,178.0830952641521
2018,Misiones,45 a 49,Femenino,10,3.3333333333333335,36.44056422743235,121.4685474247745
2018,Misiones,50 a 54,Masculino,34,11.333333333333334,26.993205867479585,305.92299983143533
2018,Misiones,50 a 54,Femenino,26,8.666666666666666,31.849647363574803,276.0302771509816
2018,Misiones,55 a 59,Masculino,58,19.333333333333332,22.76581335691569,440.1390582337033
2018,Misiones,55 a 59,Femenino,31,10.333333333333334,27.36954671297114,282.81864936736844
2018,Misiones,60 a 64,Masculino,82,27.333333333333332,18.842402208355736,515.0256603617235
2018,Misiones,60 a 64,Femenino,70,23.333333333333332,23.081486008232023,538.5680068587471
2018,Misiones,65 a 69,Masculino,96,32,15.272104856236956,488.7073553995826
2018,Misiones,65 a 69,Femenino,62,20.666666666666668,19.041912627332664,393.53286096487506
2018,Misiones,70 a 74,Masculino,69,23,12.076120972884306,277.75078237633903
2018,Misiones,70 a 74,Femenino,65,21.666666666666668,15.220524971165217,329.77804104191307
2018,Misiones,75 a 79,Masculino,74,24.666666666666668,9.298225920446056,229.35623937100272
2018,Misiones,75 a 79,Femenino,87,29,11.714380262171206,339.71702760296495
2018,Misiones,80 y más,Masculino,101,33.666666666666664,5.992080760900239,201.73338561697472
2018,Misiones,80 y más,Femenino,148,49.333333333333336,7.2709457701241185,358.6999913261232
2018,Neuquén,15 a 19,Masculino,0,0,59.40089991717423,0
2018,Neuquén,15 a 19,Femenino,0,0,65.27387185108115,0
2018,Neuquén,20 a 24,Masculino,1,0.3333333333333333,54.65657238289693,18.218857460965644
2018,Neuquén,20 a 24,Femenino,2,0.6666666666666666,60.40297393774405,40.26864929182936
2018,Neuquén,25 a 29,Masculino,0,0,50.01971590153033,0
2018,Neuquén,25 a 29,Femenino,0,0,55.56145953057201,0
2018,Neuquén,30 a 34,Masculino,1,0.3333333333333333,45.338650136635565,15.112883378878522
2018,Neuquén,30 a 34,Femenino,0,0,50.71508748453657,0
2018,Neuquén,35 a 39,Masculino,2,0.6666666666666666,40.649509570707714,27.099673047138474
2018,Neuquén,35 a 39,Femenino,1,0.3333333333333333,45.89630877119981,15.298769590399937
2018,Neuquén,40 a 44,Masculino,3,1,36.01442579949483,36.01442579949483
2018,Neuquén,40 a 44,Femenino,3,1,41.140997801826884,41.140997801826884
2018,Neuquén,45 a 49,Masculino,12,4,31.426428576026836,125.70571430410735
2018,Neuquén,45 a 49,Femenino,8,2.6666666666666665,36.44056422743235,97.17483793981958
2018,Neuquén,50 a 54,Masculino,14,4.666666666666667,26.993205867479585,125.96829404823806
2018,Neuquén,50 a 54,Femenino,7,2.3333333333333335,31.849647363574803,74.31584384834122
2018,Neuquén,55 a 59,Masculino,28,9.333333333333334,22.76581335691569,212.48092466454645
